snapshot_date,underlying,option_code,option_type,strike,volume,turnover,open_interest,implied_volatility,premium
2026-06-02,US.GEMI,US.GEMI260605P5500,PUT,5.5,184,10084.0,150,1.09475,57.5
2026-06-02,US.GEMI,US.GEMI261016C7500,CALL,7.5,175,11135.0,1435,1.02307,57.5
2026-06-02,US.GEMI,US.GEMI260626C5000,CALL,5.0,150,8000.0,143,0.83668,40.0
2026-06-02,US.GEMI,US.GEMI280121C5000,CALL,5.0,121,31753.0,688,0.96127,235.0
2026-06-02,US.GEMI,US.GEMI260618C6500,CALL,6.5,105,1050.0,132,1.21865,10.0
2026-06-02,US.GEMI,US.GEMI260612C5500,CALL,5.5,103,2514.0,1055,1.16554,17.5
2026-06-02,US.GEV,US.GEV260618P920000,PUT,920.0,459,1322482.0,712,0.56805,2300.0
2026-06-02,US.GEV,US.GEV270115P600000,PUT,600.0,403,958210.0,1528,0.58405,2405.0
2026-06-02,US.GEV,US.GEV270115P800000,PUT,800.0,395,2993030.0,1321,0.54626,7415.0
2026-06-02,US.GEV,US.GEV260605P850000,PUT,850.0,273,11654.0,653,0.80394,45.0
2026-06-02,US.GEV,US.GEV260618C1270000,CALL,1270.0,261,20653.0,332,0.62113,90.0
2026-06-02,US.GEV,US.GEV260717P570000,PUT,570.0,245,17136.0,255,0.68898,80.0
2026-06-02,US.GEV,US.GEV260605C1220000,CALL,1220.0,237,1474.0,289,0.98882,5.0
2026-06-02,US.GEV,US.GEV260618P890000,PUT,890.0,229,333201.0,824,0.58406,1515.0
2026-06-02,US.GEV,US.GEV260605C1000000,CALL,1000.0,213,170841.0,350,0.62658,830.0
2026-06-02,US.GEV,US.GEV260605P845000,PUT,845.0,190,11498.0,204,0.82005,40.0
2026-06-02,US.GOOGL,US.GOOGL260603C370000,CALL,370.0,29149,5527095.0,6331,0.67196,59.5
2026-06-02,US.GOOGL,US.GOOGL260603C375000,CALL,375.0,21190,2353590.0,4946,0.73606,23.5
2026-06-02,US.GOOGL,US.GOOGL260605P360000,PUT,360.0,20444,8394864.0,12595,0.41229,387.5
2026-06-02,US.GOOGL,US.GOOGL260603P360000,PUT,360.0,17631,2907825.0,4509,0.62166,200.0
2026-06-02,US.GOOGL,US.GOOGL260603C380000,CALL,380.0,17546,938507.0,4489,0.79872,9.5
2026-06-02,US.GOOGL,US.GOOGL260603C365000,CALL,365.0,15536,4496695.0,3053,0.62744,158.0
2026-06-02,US.GOOGL,US.GOOGL260603P365000,PUT,365.0,13783,3033873.0,1526,0.65321,482.5
2026-06-02,US.GOOGL,US.GOOGL260603C372500,CALL,372.5,13603,2232558.0,3901,0.69994,36.5
2026-06-02,US.GOOGL,US.GOOGL260605C370000,CALL,370.0,13165,4214266.0,5555,0.42611,197.5
2026-06-02,US.GOOGL,US.GOOGL260618C400000,CALL,400.0,13021,2239481.0,17206,0.37014,131.5
2026-06-02,US.HOOD,US.HOOD260605C100000,CALL,100.0,24448,749463.0,21425,1.07992,27.0
2026-06-02,US.HOOD,US.HOOD260605C90000,CALL,90.0,18119,3545356.0,12404,0.91925,182.0
2026-06-02,US.HOOD,US.HOOD260605C95000,CALL,95.0,13798,1059934.0,18313,0.98075,67.0
2026-06-02,US.HOOD,US.HOOD260618C100000,CALL,100.0,13458,2467155.0,21902,0.76071,176.5
2026-06-02,US.HOOD,US.HOOD260717C90000,CALL,90.0,6628,5125259.0,14768,0.68323,772.5
2026-06-02,US.HOOD,US.HOOD260605C92000,CALL,92.0,5327,748241.0,6533,0.93966,122.5
2026-06-02,US.HOOD,US.HOOD260618C95000,CALL,95.0,5256,1532269.0,11230,0.74072,282.5
2026-06-02,US.HOOD,US.HOOD260605C93000,CALL,93.0,5040,548549.0,7498,0.95574,101.0
2026-06-02,US.HOOD,US.HOOD260717C100000,CALL,100.0,4912,2208237.0,14381,0.69403,445.0
2026-06-02,US.HOOD,US.HOOD260605C88000,CALL,88.0,4894,1321781.0,7105,0.89913,263.5
2026-06-02,US.HPE,US.HPE260605C60000,CALL,60.0,21967,4628735.0,6873,1.49614,128.0
2026-06-02,US.HPE,US.HPE260605C50000,CALL,50.0,21519,21444964.0,8907,1.23322,647.5
2026-06-02,US.HPE,US.HPE260605C55000,CALL,55.0,20801,8032069.0,7302,1.35019,303.5
2026-06-02,US.HPE,US.HPE260605C65000,CALL,65.0,17936,2146716.0,9781,1.59679,49.5
2026-06-02,US.HPE,US.HPE260605C66000,CALL,66.0,17161,1853206.0,7145,1.6343,42.5
2026-06-02,US.HPE,US.HPE260605C52000,CALL,52.0,11546,5364112.0,5811,1.20579,480.0
2026-06-02,US.HPE,US.HPE260717C60000,CALL,60.0,11390,5729678.0,5461,0.78835,470.0
2026-06-02,US.HPE,US.HPE260605P55000,PUT,55.0,9198,1579333.0,2329,1.34324,186.0
2026-06-02,US.HPE,US.HPE260605C47000,CALL,47.0,8348,9958814.0,3223,1.39571,930.0
2026-06-02,US.HPE,US.HPE260605C57000,CALL,57.0,7844,1552971.0,3802,1.4076,216.0
2026-06-02,US.IBIT,US.IBIT260618P35000,PUT,35.0,32927,1248343.0,64085,0.50329,42.5
2026-06-02,US.IBIT,US.IBIT260821P35000,PUT,35.0,31652,5193534.0,18848,0.45569,169.0
2026-06-02,US.IBIT,US.IBIT260605P37000,PUT,37.0,21931,620222.0,15263,0.60331,30.5
2026-06-02,US.IBIT,US.IBIT260608P38000,PUT,38.0,19145,1430539.0,17312,0.46336,79.5
2026-06-02,US.IBIT,US.IBIT260605C40000,CALL,40.0,18960,340026.0,14819,0.55579,12.5
2026-06-02,US.IBIT,US.IBIT260717P42000,PUT,42.0,17343,6991211.0,13060,0.40509,460.0
2026-06-02,US.IBIT,US.IBIT260603C38500,CALL,38.5,16864,573921.0,7454,0.84353,24.5
2026-06-02,US.IBIT,US.IBIT260618P38000,PUT,38.0,16182,1943713.0,25236,0.43883,129.0
2026-06-02,US.IBIT,US.IBIT260717P35000,PUT,35.0,16155,1653489.0,19371,0.4603,106.0
2026-06-02,US.IBIT,US.IBIT260612C52000,CALL,52.0,15910,47713.0,16141,0.83132,2.0
2026-06-02,US.IBM,US.IBM260605C350000,CALL,350.0,12456,3407776.0,7878,0.97959,337.5
2026-06-02,US.IBM,US.IBM260605C330000,CALL,330.0,8157,5960154.0,2461,0.87785,895.0
2026-06-02,US.IBM,US.IBM260605C340000,CALL,340.0,7731,3420751.0,3495,0.92043,545.0
2026-06-02,US.IBM,US.IBM260717C400000,CALL,400.0,6366,5175185.0,4969,0.63182,852.5
2026-06-02,US.IBM,US.IBM260618C400000,CALL,400.0,4090,1230736.0,4826,0.77455,312.5
2026-06-02,US.IBM,US.IBM260605C360000,CALL,360.0,3359,684670.0,1392,1.0382,211.0
2026-06-02,US.IBM,US.IBM260612P300000,PUT,300.0,2851,1394544.0,3100,0.63119,302.5
2026-06-02,US.IBM,US.IBM260605C400000,CALL,400.0,2669,163994.0,2302,1.31298,49.5
2026-06-02,US.IBM,US.IBM260605C320000,CALL,320.0,2563,2763567.0,1218,0.82326,1402.5
2026-06-02,US.IBM,US.IBM260605C325000,CALL,325.0,2349,2255774.0,1479,0.86483,1140.0
2026-06-02,US.IGV,US.IGV260605C106000,CALL,106.0,6831,635720.0,5976,0.53328,125.0
2026-06-02,US.IGV,US.IGV260717C120000,CALL,120.0,6564,852626.0,17682,0.3829,127.5
2026-06-02,US.IGV,US.IGV260717C125000,CALL,125.0,5346,450140.0,13496,0.3964,80.0
2026-06-02,US.IGV,US.IGV260821C110000,CALL,110.0,5211,2624371.0,11150,0.37476,545.0
2026-06-02,US.IGV,US.IGV260605P100000,PUT,100.0,4794,234989.0,5289,0.54003,32.5
2026-06-02,US.IGV,US.IGV260605C108000,CALL,108.0,4649,264516.0,3843,0.52732,62.5
2026-06-02,US.IGV,US.IGV270115C175000,CALL,175.0,4319,346699.0,3368,0.37386,77.5
2026-06-02,US.IGV,US.IGV260717C110000,CALL,110.0,4149,1371491.0,14579,0.37402,350.0
2026-06-02,US.IGV,US.IGV260717P98000,PUT,98.0,3470,1022346.0,3150,0.38689,260.0
2026-06-02,US.IGV,US.IGV260605P102000,PUT,102.0,3453,290087.0,3510,0.50604,65.0
2026-06-02,US.INTC,US.INTC260618C150000,CALL,150.0,86133,6518467.0,91521,1.08619,88.5
2026-06-02,US.INTC,US.INTC260717C150000,CALL,150.0,32732,9118882.0,21307,0.90925,317.5
2026-06-02,US.INTC,US.INTC260821C110000,CALL,110.0,25215,38816370.0,10552,0.84717,1640.0
2026-06-02,US.INTC,US.INTC260918C110000,CALL,110.0,17702,29805011.0,7191,0.82757,1880.0
2026-06-02,US.INTC,US.INTC260605C120000,CALL,120.0,15001,1328428.0,12027,1.23326,83.0
2026-06-02,US.INTC,US.INTC260717C120000,CALL,120.0,14766,11598187.0,14807,0.83156,812.5
2026-06-02,US.INTC,US.INTC260605C115000,CALL,115.0,14641,2223611.0,11006,1.15807,154.0
2026-06-02,US.INTC,US.INTC260605C110000,CALL,110.0,14499,4244259.0,10493,1.12541,300.0
2026-06-02,US.INTC,US.INTC260605C150000,CALL,150.0,12830,105116.0,13855,1.80403,7.5
2026-06-02,US.INTC,US.INTC260605P80000,PUT,80.0,11906,94175.0,12217,1.62148,4.5
2026-06-02,US.INTU,US.INTU270115C470000,CALL,470.0,3151,6442581.0,889,0.56206,2010.0
2026-06-02,US.INTU,US.INTU260618P300000,PUT,300.0,1800,1045154.0,2004,0.58602,625.0
2026-06-02,US.INTU,US.INTU260605C340000,CALL,340.0,908,250202.0,903,0.82818,262.5
2026-06-02,US.INTU,US.INTU260605P290000,PUT,290.0,623,32640.0,495,0.77122,35.0
2026-06-02,US.INTU,US.INTU260605C367500,CALL,367.5,571,24520.0,262,1.01198,63.0
2026-06-02,US.INTU,US.INTU260618C400000,CALL,400.0,527,70100.0,1526,0.6646,120.0
2026-06-02,US.INTU,US.INTU260605C360000,CALL,360.0,497,38296.0,613,0.90747,70.0
2026-06-02,US.INTU,US.INTU260605P300000,PUT,300.0,489,70946.0,524,0.73672,102.5
2026-06-02,US.INTU,US.INTU260618P440000,PUT,440.0,425,4981000.0,831,0.0,11735.0
2026-06-02,US.INTU,US.INTU260605C350000,CALL,350.0,419,56567.0,424,0.8469,125.0
2026-06-02,US.IREN,US.IREN260605C75000,CALL,75.0,58664,6897668.0,19250,1.47407,70.0
2026-06-02,US.IREN,US.IREN260605C70000,CALL,70.0,27413,6728827.0,14829,1.41013,169.0
2026-06-02,US.IREN,US.IREN260605C80000,CALL,80.0,12709,669734.0,13479,1.54052,28.0
2026-06-02,US.IREN,US.IREN260605P40000,PUT,40.0,10032,49217.0,18026,2.78116,4.5
2026-06-02,US.IREN,US.IREN260618C70000,CALL,70.0,6955,3922824.0,25372,1.13688,482.5
2026-06-02,US.IREN,US.IREN260605C67000,CALL,67.0,6368,2251877.0,5532,1.4049,282.5
2026-06-02,US.IREN,US.IREN260605C68000,CALL,68.0,5398,1669719.0,2423,1.40078,238.5
2026-06-02,US.IREN,US.IREN270115C70000,CALL,70.0,4882,11015027.0,14522,1.11197,2195.0
2026-06-02,US.IREN,US.IREN261120C110000,CALL,110.0,4811,5394087.0,4098,1.14463,1040.0
2026-06-02,US.IREN,US.IREN270617C110000,CALL,110.0,4717,9745675.0,15847,1.09811,1967.5
2026-06-02,US.IWM,US.IWM260618P277000,PUT,277.0,35311,5161775.0,46429,0.26131,133.5
2026-06-02,US.IWM,US.IWM260618P276000,PUT,276.0,24130,3257084.0,86454,0.26304,119.5
2026-06-02,US.IWM,US.IWM260717P277000,PUT,277.0,19758,7820049.0,76055,0.24763,390.0
2026-06-02,US.IWM,US.IWM260717P275000,PUT,275.0,18220,6439914.0,28855,0.25108,348.0
2026-06-02,US.IWM,US.IWM260603C292000,CALL,292.0,15180,1349484.0,4809,0.30959,89.5
2026-06-02,US.IWM,US.IWM260603C291000,CALL,291.0,13696,1893325.0,2426,0.32487,144.0
2026-06-02,US.IWM,US.IWM260604P284000,PUT,284.0,8456,195359.0,8298,0.29949,19.0
2026-06-02,US.IWM,US.IWM260605P241000,PUT,241.0,7611,7611.0,7614,0.81721,1.0
2026-06-02,US.IWM,US.IWM260603P291000,PUT,291.0,7599,878650.0,2124,0.31697,98.0
2026-06-02,US.IWM,US.IWM260605P240000,PUT,240.0,7565,7565.0,7874,0.83358,1.0
2026-06-02,US.JD,US.JD270115P25000,PUT,25.0,4685,633093.0,18959,0.41021,137.5
2026-06-02,US.JD,US.JD261016P29000,PUT,29.0,4013,782685.0,4502,0.3869,207.5
2026-06-02,US.JD,US.JD260618C33000,CALL,33.0,3382,108353.0,22052,0.44346,25.0
2026-06-02,US.JD,US.JD260618C35000,CALL,35.0,2745,26791.0,43679,0.48134,9.5
2026-06-02,US.JD,US.JD260605C30000,CALL,30.0,2656,194945.0,4275,0.51507,58.0
2026-06-02,US.JD,US.JD260605C31500,CALL,31.5,2618,47601.0,2568,0.51222,9.5
2026-06-02,US.JD,US.JD260717C32000,CALL,32.0,2060,205710.0,12420,0.39195,97.0
2026-06-02,US.JD,US.JD260618C32000,CALL,32.0,2054,91440.0,12918,0.42267,40.5
2026-06-02,US.JD,US.JD260605C31000,CALL,31.0,1967,52339.0,1727,0.48649,17.0
2026-06-02,US.JD,US.JD260605C32000,CALL,32.0,1840,19620.0,2823,0.55596,6.0
2026-06-02,US.LI,US.LI260618P15000,PUT,15.0,3689,171841.0,4986,0.42218,33.0
2026-06-02,US.LI,US.LI260605C16500,CALL,16.5,539,2822.0,695,0.5482,2.0
2026-06-02,US.LI,US.LI260717C16000,CALL,16.0,523,41304.0,1340,0.47775,81.0
2026-06-02,US.LI,US.LI260717C17000,CALL,17.0,511,25298.0,950,0.43431,40.5
2026-06-02,US.LI,US.LI270115C45000,CALL,45.0,500,4500.0,3890,0.67617,12.5
2026-06-02,US.LI,US.LI260918P16000,PUT,16.0,446,84866.0,1710,0.45772,176.5
2026-06-02,US.LI,US.LI260605C15500,CALL,15.5,386,10900.0,510,0.58789,26.0
2026-06-02,US.LI,US.LI260618C18000,CALL,18.0,354,3403.0,4192,0.58218,9.5
2026-06-02,US.LI,US.LI260702C15500,CALL,15.5,349,29541.0,361,0.49096,84.5
2026-06-02,US.LI,US.LI260618P16000,PUT,16.0,255,25706.0,7647,0.44345,88.5
2026-06-02,US.LITE,US.LITE260605C1000000,CALL,1000.0,1208,6292107.0,966,1.39562,6165.0
2026-06-02,US.LITE,US.LITE260605C1100000,CALL,1100.0,1123,1961877.0,902,1.45393,2215.0
2026-06-02,US.LITE,US.LITE260605P1000000,PUT,1000.0,954,5226853.0,808,1.40305,3250.0
2026-06-02,US.LITE,US.LITE260605P800000,PUT,800.0,811,254957.0,1661,1.74189,182.5
2026-06-02,US.LITE,US.LITE260717C1000000,CALL,1000.0,680,9352454.0,756,0.99122,15630.0
2026-06-02,US.LITE,US.LITE260605P750000,PUT,750.0,618,94072.0,1463,1.81937,70.0
2026-06-02,US.LITE,US.LITE260605C900000,CALL,900.0,604,7905712.0,2336,1.67267,14020.0
2026-06-02,US.LITE,US.LITE260605P500000,PUT,500.0,591,2997.0,968,2.86834,4.0
2026-06-02,US.LITE,US.LITE260612C1000000,CALL,1000.0,579,3858168.0,747,1.1205,8855.0
2026-06-02,US.LITE,US.LITE260605C1050000,CALL,1050.0,554,1882183.0,508,1.44595,3865.0
2026-06-02,US.MARA,US.MARA260605C15000,CALL,15.0,10530,449054.0,20316,1.08552,23.0
2026-06-02,US.MARA,US.MARA260605P14000,PUT,14.0,5212,151296.0,3512,1.0535,35.0
2026-06-02,US.MARA,US.MARA260605P14500,PUT,14.5,4044,196257.0,3840,1.05836,60.5
2026-06-02,US.MARA,US.MARA260605C14500,CALL,14.5,3814,194834.0,55299,1.06197,39.0
2026-06-02,US.MARA,US.MARA260605C15500,CALL,15.5,3491,89726.0,54664,1.09421,12.5
2026-06-02,US.MARA,US.MARA260612C15500,CALL,15.5,3014,137180.0,3736,0.91984,40.0
2026-06-02,US.MARA,US.MARA260618C20000,CALL,20.0,2630,27571.0,29409,1.04204,9.0
2026-06-02,US.MARA,US.MARA260918P10000,PUT,10.0,2081,172288.0,30900,0.94267,83.0
2026-06-02,US.MARA,US.MARA260605C16000,CALL,16.0,2051,31596.0,10027,1.10759,6.5
2026-06-02,US.MARA,US.MARA260702P12500,PUT,12.5,2017,120986.0,2046,0.88641,62.0
2026-06-02,US.MDB,US.MDB260605P387500,PUT,387.5,776,696784.0,772,0.98693,770.0
2026-06-02,US.MDB,US.MDB260605P392500,PUT,392.5,716,794145.0,242,1.00387,995.0
2026-06-02,US.MDB,US.MDB260612C480000,CALL,480.0,571,130283.0,673,0.83003,216.0
2026-06-02,US.MDB,US.MDB260605C410000,CALL,410.0,479,357747.0,326,0.99987,805.0
2026-06-02,US.MDB,US.MDB260618C420000,CALL,420.0,478,755201.0,524,0.74766,1592.5
2026-06-02,US.MDB,US.MDB260605P280000,PUT,280.0,477,4636.0,404,1.73331,8.5
2026-06-02,US.MDB,US.MDB260605P272500,PUT,272.5,341,4449.0,181,1.73357,4.5
2026-06-02,US.MDB,US.MDB260605C450000,CALL,450.0,340,81357.0,627,1.09527,144.0
2026-06-02,US.MDB,US.MDB260618P350000,PUT,350.0,329,212798.0,274,0.7247,575.0
2026-06-02,US.MDB,US.MDB270115P290000,PUT,290.0,317,1095664.0,382,0.73723,3322.5
2026-06-02,US.META,US.META260618C720000,CALL,720.0,112152,15152600.0,30560,0.49789,93.5
2026-06-02,US.META,US.META260618C700000,CALL,700.0,13777,2625672.0,31299,0.46938,136.0
2026-06-02,US.META,US.META260618C680000,CALL,680.0,13392,3574285.0,10677,0.44017,205.0
2026-06-02,US.META,US.META260603C615000,CALL,615.0,12056,2747669.0,3833,0.83006,112.0
2026-06-02,US.META,US.META260603C610000,CALL,610.0,10949,4152585.0,2536,0.78956,176.0
2026-06-02,US.META,US.META260603C605000,CALL,605.0,10627,5973414.0,1764,0.7427,271.5
2026-06-02,US.META,US.META260603C620000,CALL,620.0,9152,1391900.0,3096,0.87048,71.5
2026-06-02,US.META,US.META260603C607500,CALL,607.5,8791,4301319.0,2095,0.76605,218.5
2026-06-02,US.META,US.META260617P545000,PUT,545.0,8787,1135646.0,4374,0.31919,111.5
2026-06-02,US.META,US.META260603C630000,CALL,630.0,8611,780749.0,3941,0.96874,33.0
2026-06-02,US.MP,US.MP261218C100000,CALL,100.0,3172,2741247.0,3544,0.76541,862.5
2026-06-02,US.MP,US.MP260618C80000,CALL,80.0,1275,313563.0,5062,0.8342,223.5
2026-06-02,US.MP,US.MP260918C100000,CALL,100.0,756,370269.0,4342,0.78479,475.0
2026-06-02,US.MP,US.MP260618C75000,CALL,75.0,755,291141.0,5912,0.81209,367.5
2026-06-02,US.MP,US.MP260605C85000,CALL,85.0,674,19833.0,809,1.29563,21.0
2026-06-02,US.MP,US.MP260918C80000,CALL,80.0,554,516327.0,2676,0.77254,940.0
2026-06-02,US.MP,US.MP260618C70000,CALL,70.0,554,325084.0,5570,0.8104,597.5
2026-06-02,US.MP,US.MP260605C73000,CALL,73.0,545,125590.0,922,1.03701,206.5
2026-06-02,US.MP,US.MP260717C80000,CALL,80.0,542,276474.0,1794,0.77946,502.5
2026-06-02,US.MP,US.MP260717C90000,CALL,90.0,523,151639.0,1408,0.80169,283.0
2026-06-02,US.MRNA,US.MRNA270319P45000,PUT,45.0,1376,1502220.0,2181,0.72661,1052.5
2026-06-02,US.MRNA,US.MRNA260618C55000,CALL,55.0,745,36733.0,7368,0.8368,61.5
2026-06-02,US.MRNA,US.MRNA261016P40000,PUT,40.0,605,320795.0,1044,0.77309,522.5
2026-06-02,US.MRNA,US.MRNA260717C55000,CALL,55.0,526,102332.0,1631,0.78841,208.0
2026-06-02,US.MRNA,US.MRNA260618C50000,CALL,50.0,430,48328.0,6890,0.73879,123.5
2026-06-02,US.MRNA,US.MRNA260605P44000,PUT,44.0,414,39954.0,842,0.82896,54.5
2026-06-02,US.MRNA,US.MRNA260605C48000,CALL,48.0,390,18181.0,6682,0.94142,54.0
2026-06-02,US.MRNA,US.MRNA260612P47000,PUT,47.0,381,134468.0,526,0.72941,288.0
2026-06-02,US.MRNA,US.MRNA260710P47000,PUT,47.0,379,212261.0,399,0.73428,495.0
2026-06-02,US.MRNA,US.MRNA260710C55000,CALL,55.0,355,50090.0,356,0.78319,169.5
2026-06-02,US.MRVL,US.MRVL260605C320000,CALL,320.0,45711,17954068.0,14882,1.68595,587.5
2026-06-02,US.MRVL,US.MRVL260605C300000,CALL,300.0,25273,19395258.0,6302,1.64774,1147.5
2026-06-02,US.MRVL,US.MRVL260605P167500,PUT,167.5,18736,109856.0,17798,2.6631,7.5
2026-06-02,US.MRVL,US.MRVL260618C300000,CALL,300.0,11371,20038501.0,7283,1.13262,2315.0
2026-06-02,US.MRVL,US.MRVL260605C280000,CALL,280.0,9592,13675719.0,2341,1.61788,2087.5
2026-06-02,US.MRVL,US.MRVL260605C290000,CALL,290.0,9023,9960216.0,4545,1.62722,1560.0
2026-06-02,US.MRVL,US.MRVL260717C320000,CALL,320.0,8885,22528257.0,6314,1.01019,3010.0
2026-06-02,US.MRVL,US.MRVL260618C320000,CALL,320.0,8843,11348097.0,4145,1.14826,1650.0
2026-06-02,US.MRVL,US.MRVL260605C275000,CALL,275.0,8716,13536951.0,2686,1.6051,2385.0
2026-06-02,US.MRVL,US.MRVL260605C285000,CALL,285.0,8686,11291094.0,3830,1.62221,1810.0
2026-06-02,US.MSFT,US.MSFT260603C450000,CALL,450.0,26848,8863952.0,8157,0.73419,117.0
2026-06-02,US.MSFT,US.MSFT260612C480000,CALL,480.0,24825,5803992.0,10585,0.40387,140.0
2026-06-02,US.MSFT,US.MSFT260605C500000,CALL,500.0,21738,600897.0,24183,0.67455,9.5
2026-06-02,US.MSFT,US.MSFT260612C500000,CALL,500.0,21530,2112174.0,27742,0.44319,54.5
2026-06-02,US.MSFT,US.MSFT260603C445000,CALL,445.0,18103,8138586.0,5414,0.70707,239.5
2026-06-02,US.MSFT,US.MSFT260821C500000,CALL,500.0,17672,22690334.0,44491,0.35571,1097.5
2026-06-02,US.MSFT,US.MSFT260605C470000,CALL,470.0,15882,2175599.0,12959,0.54384,68.0
2026-06-02,US.MSFT,US.MSFT260603C460000,CALL,460.0,14391,2047793.0,3897,0.83743,30.5
2026-06-02,US.MSFT,US.MSFT260717C475000,CALL,475.0,14317,14411373.0,68212,0.32346,850.0
2026-06-02,US.MSFT,US.MSFT260618C450000,CALL,450.0,13609,15876433.0,35691,0.34213,887.5
2026-06-02,US.MSTR,US.MSTR260618P100000,PUT,100.0,19001,1720682.0,24502,1.08841,98.0
2026-06-02,US.MSTR,US.MSTR260605P120000,PUT,120.0,17062,1026597.0,8637,1.22678,60.5
2026-06-02,US.MSTR,US.MSTR260605P130000,PUT,130.0,16135,3438885.0,7778,1.10753,229.0
2026-06-02,US.MSTR,US.MSTR260605P135000,PUT,135.0,12645,4724015.0,5041,1.07056,412.5
2026-06-02,US.MSTR,US.MSTR260605C170000,CALL,170.0,12211,158527.0,10890,1.32561,11.0
2026-06-02,US.MSTR,US.MSTR260605C162500,CALL,162.5,11116,300386.0,16900,1.26393,25.0
2026-06-02,US.MSTR,US.MSTR260618P131000,PUT,131.0,10917,6937809.0,9780,0.84538,682.5
2026-06-02,US.MSTR,US.MSTR260605P125000,PUT,125.0,10787,1241246.0,6061,1.15762,119.0
2026-06-02,US.MSTR,US.MSTR260605C160000,CALL,160.0,10130,350357.0,17454,1.2144,29.5
2026-06-02,US.MSTR,US.MSTR260605C140000,CALL,140.0,9499,3445960.0,4336,1.08775,312.5
2026-06-02,US.NBIS,US.NBIS260605C340000,CALL,340.0,7318,475911.0,1731,1.60095,27.5
2026-06-02,US.NBIS,US.NBIS260605P272500,PUT,272.5,7084,9053794.0,6311,1.34885,1842.5
2026-06-02,US.NBIS,US.NBIS260605P285000,PUT,285.0,7054,13926663.0,7040,1.38933,2802.5
2026-06-02,US.NBIS,US.NBIS260605P270000,PUT,270.0,4586,5470651.0,2350,1.39006,1710.0
2026-06-02,US.NBIS,US.NBIS260605C300000,CALL,300.0,3685,1399143.0,2639,1.45302,182.5
2026-06-02,US.NBIS,US.NBIS260605P165000,PUT,165.0,3052,36601.0,8094,2.57303,20.5
2026-06-02,US.NBIS,US.NBIS260605C270000,CALL,270.0,2784,2955209.0,958,1.43111,807.5
2026-06-02,US.NBIS,US.NBIS260612P135000,PUT,135.0,2543,30557.0,1581,1.82127,22.5
2026-06-02,US.NBIS,US.NBIS260605C280000,CALL,280.0,2351,2240791.0,1322,1.42948,505.0
2026-06-02,US.NBIS,US.NBIS260605P267500,PUT,267.5,2187,2239952.0,1295,1.39281,1555.0
2026-06-02,US.NET,US.NET260605C300000,CALL,300.0,1994,295254.0,2388,1.01095,138.5
2026-06-02,US.NET,US.NET260618C350000,CALL,350.0,1164,186833.0,2332,0.81444,156.0
2026-06-02,US.NET,US.NET260717C280000,CALL,280.0,857,1973264.0,917,0.67464,2287.5
2026-06-02,US.NET,US.NET260618C300000,CALL,300.0,821,587309.0,2307,0.76288,752.5
2026-06-02,US.NET,US.NET260717C330000,CALL,330.0,713,559549.0,647,0.70445,945.0
2026-06-02,US.NET,US.NET260717C300000,CALL,300.0,667,1058221.0,1919,0.68396,1605.0
2026-06-02,US.NET,US.NET260717C320000,CALL,320.0,567,584840.0,2043,0.69753,1127.5
2026-06-02,US.NET,US.NET260605C270000,CALL,270.0,550,546293.0,301,0.98931,1005.0
2026-06-02,US.NET,US.NET280121C280000,CALL,280.0,520,4793150.0,609,0.66205,9250.0
2026-06-02,US.NET,US.NET260618P255000,PUT,255.0,401,373777.0,394,0.74629,865.0
2026-06-02,US.NOW,US.NOW260605C140000,CALL,140.0,9023,1020490.0,7252,1.08452,87.5
2026-06-02,US.NOW,US.NOW260605C150000,CALL,150.0,8908,422212.0,10655,1.25155,32.5
2026-06-02,US.NOW,US.NOW260717C125000,CALL,125.0,7911,11013777.0,5279,0.685,1365.0
2026-06-02,US.NOW,US.NOW260605C130000,CALL,130.0,7522,2203724.0,4443,0.99243,305.0
2026-06-02,US.NOW,US.NOW260605C135000,CALL,135.0,6833,1282377.0,4264,1.03601,165.0
2026-06-02,US.NOW,US.NOW260605P120000,PUT,120.0,6179,831181.0,2519,0.93556,107.5
2026-06-02,US.NOW,US.NOW260717C130000,CALL,130.0,6046,6671010.0,7496,0.69344,1150.0
2026-06-02,US.NOW,US.NOW260717C120000,CALL,120.0,5682,9293085.0,7449,0.67699,1615.0
2026-06-02,US.NOW,US.NOW260618C140000,CALL,140.0,5132,2237542.0,8731,0.8074,405.0
2026-06-02,US.NOW,US.NOW260612C132000,CALL,132.0,4752,2077473.0,4757,0.81504,485.0
2026-06-02,US.NVDA,US.NVDA260603C230000,CALL,230.0,260413,42728072.0,38674,0.83329,33.5
2026-06-02,US.NVDA,US.NVDA260603C227500,CALL,227.5,172391,35787418.0,28334,0.77606,61.5
2026-06-02,US.NVDA,US.NVDA260603C225000,CALL,225.0,167204,42018401.0,28725,0.72479,114.5
2026-06-02,US.NVDA,US.NVDA260603C232500,CALL,232.5,154512,19414102.0,20743,0.91119,20.5
2026-06-02,US.NVDA,US.NVDA260603C235000,CALL,235.0,137652,11625808.0,27365,0.97897,12.5
2026-06-02,US.NVDA,US.NVDA260605C230000,CALL,230.0,123992,34583245.0,43084,0.53378,131.5
2026-06-02,US.NVDA,US.NVDA260603C237500,CALL,237.5,118911,5902470.0,41191,1.05892,8.5
2026-06-02,US.NVDA,US.NVDA260603P225000,PUT,225.0,80032,16159260.0,6993,0.70854,327.5
2026-06-02,US.NVDA,US.NVDA260605C225000,CALL,225.0,75267,37325613.0,67930,0.5062,267.5
