snapshot_date,underlying,direction,score,reason,call_volume,put_volume,total_volume,call_share,put_share,put_call_ratio,direction_x_base,total_x_base,prior_direction,direction_share_base,reversal_bonus,history_days
2026-07-06,US.FOTO,CALL,36.24,CALL 占比 64%; CALL 较基线 0.7x; 总量较基线 0.8x,124,69,193,0.6425,0.3575,0.5565,0.746,0.761,CALL,0.669,,6
2026-07-06,US.IWM,PUT,35.0,PUT 占比 72%; PUT 较基线 0.5x; 总量较基线 0.5x,118195,299177,417372,0.2832,0.7168,2.5312,0.45,0.454,PUT,0.746,,6
2026-07-06,US.SNOW,CALL,34.77,CALL 占比 68%; CALL 较基线 0.6x; 总量较基线 0.5x,9926,4696,14622,0.6788,0.3212,0.4731,0.552,0.533,CALL,0.6568,,6
2026-07-06,US.TSM,CALL,34.37,CALL 占比 55%; CALL 较基线 0.9x; 总量较基线 0.8x,40807,33278,74085,0.5508,0.4492,0.8155,0.919,0.832,CALL,0.5032,,6
2026-07-06,US.INTU,CALL,34.25,CALL 占比 57%; CALL 较基线 0.8x; 总量较基线 0.8x,4922,3730,8652,0.5689,0.4311,0.7578,0.83,0.81,CALL,0.5532,,6
2026-07-06,US.NET,CALL,33.93,CALL 占比 61%; CALL 较基线 0.7x; 总量较基线 0.6x,4622,2907,7529,0.6139,0.3861,0.6289,0.715,0.609,CALL,0.5128,,6
2026-07-06,US.COHR,CALL,33.89,CALL 占比 50%; CALL 较基线 1.0x; 总量较基线 1.0x,6256,6243,12499,0.5005,0.4995,0.9979,0.955,1.039,CALL,0.5443,,6
2026-07-06,US.LITE,CALL,31.69,CALL 占比 60%; CALL 较基线 0.6x; 总量较基线 0.6x,5301,3589,8890,0.5963,0.4037,0.677,0.563,0.556,CALL,0.5779,,6
2026-07-06,US.GFS,CALL,26.14,CALL 占比 52%; CALL 较基线 0.3x; 总量较基线 0.5x,2411,2227,4638,0.5198,0.4802,0.9237,0.296,0.497,CALL,0.7758,,6
2026-07-06,US.SAP,PUT,25.91,PUT 占比 52%; PUT 较基线 0.4x; 总量较基线 0.3x,857,926,1783,0.4807,0.5193,1.0805,0.406,0.314,CALL,0.3555,,6
2026-06-30,US.GFS,CALL,103.22,CALL 占比 97%; CALL 较基线 5.2x; 总量较基线 4.1x,23631,734,24365,0.9699,0.0301,0.0311,5.167,4.071,CALL,0.6986,,6
2026-06-30,US.DELL,CALL,91.09,CALL 占比 93%; CALL 较基线 4.4x; 总量较基线 3.1x,76416,6081,82497,0.9263,0.0737,0.0796,4.43,3.101,CALL,0.6316,,6
2026-06-30,US.CRCL,PUT,72.04,PUT 占比 56%; PUT 较基线 3.9x; 总量较基线 3.0x,64344,81841,146185,0.4402,0.5598,1.2719,3.921,3.048,CALL,0.4207,,6
2026-06-30,US.ASML,CALL,71.42,CALL 占比 82%; CALL 较基线 3.2x; 总量较基线 2.1x,15050,3347,18397,0.8181,0.1819,0.2224,3.247,2.121,CALL,0.5296,,6
2026-06-30,US.EUV,CALL,68.53,CALL 占比 76%; CALL 较基线 2.6x; 总量较基线 2.9x,2107,679,2786,0.7563,0.2437,0.3223,2.578,2.942,CALL,0.8405,,6
2026-06-30,US.GEV,CALL,58.93,CALL 占比 87%; CALL 较基线 1.8x; 总量较基线 1.5x,12608,1810,14418,0.8745,0.1255,0.1436,1.84,1.537,CALL,0.7141,,6
2026-06-30,US.AMD,CALL,56.0,CALL 占比 76%; CALL 较基线 2.0x; 总量较基线 1.6x,187594,60344,247938,0.7566,0.2434,0.3217,2.046,1.561,CALL,0.5835,,6
2026-06-30,US.TEAM,CALL,53.55,CALL 占比 67%; CALL 较基线 2.0x; 总量较基线 1.8x,9132,4514,13646,0.6692,0.3308,0.4943,1.962,1.848,CALL,0.6492,,6
2026-06-30,US.TSLA,CALL,53.49,CALL 占比 71%; CALL 较基线 2.0x; 总量较基线 1.5x,1148016,468051,1616067,0.7104,0.2896,0.4077,1.999,1.513,CALL,0.5607,,6
2026-06-30,US.SAP,CALL,52.92,CALL 占比 90%; CALL 较基线 1.4x; 总量较基线 0.9x,4704,503,5207,0.9034,0.0966,0.1069,1.447,0.867,CALL,0.5827,,6
2026-06-30,US.INTC,CALL,52.87,CALL 占比 80%; CALL 较基线 1.5x; 总量较基线 1.4x,410977,103044,514021,0.7995,0.2005,0.2507,1.524,1.449,CALL,0.764,,6
2026-06-30,US.DUOL,CALL,51.8,CALL 占比 78%; CALL 较基线 1.5x; 总量较基线 1.4x,5144,1471,6615,0.7776,0.2224,0.286,1.502,1.446,CALL,0.7378,,6
2026-06-30,US.MRVL,CALL,49.55,CALL 占比 76%; CALL 较基线 1.5x; 总量较基线 1.3x,125824,40104,165928,0.7583,0.2417,0.3187,1.454,1.264,CALL,0.6515,,6
2026-06-30,US.CRWV,CALL,49.51,CALL 占比 80%; CALL 较基线 1.4x; 总量较基线 1.1x,100409,24812,125221,0.8019,0.1981,0.2471,1.354,1.099,CALL,0.6266,,6
2026-06-30,US.BE,CALL,49.02,CALL 占比 73%; 暂无历史基线,50407,19059,69466,0.7256,0.2744,0.3781,,,,,,1
2026-06-30,US.NVDA,CALL,48.78,CALL 占比 75%; CALL 较基线 1.5x; 总量较基线 1.2x,1195372,405316,1600688,0.7468,0.2532,0.3391,1.457,1.208,CALL,0.6295,,6
2026-06-30,US.SMCI,CALL,48.38,CALL 占比 77%; CALL 较基线 1.3x; 总量较基线 1.2x,170360,51089,221449,0.7693,0.2307,0.2999,1.332,1.159,CALL,0.6853,,6
2026-06-30,US.MSFT,CALL,47.11,CALL 占比 83%; CALL 较基线 1.1x; 总量较基线 0.8x,267258,54247,321505,0.8313,0.1687,0.203,1.101,0.842,CALL,0.68,,6
2026-06-30,US.UPST,CALL,46.8,CALL 占比 73%; CALL 较基线 1.2x; 总量较基线 1.3x,17785,6701,24486,0.7263,0.2737,0.3768,1.222,1.328,CALL,0.7818,,6
2026-06-30,US.NOW,CALL,46.28,CALL 占比 85%; CALL 较基线 1.0x; 总量较基线 0.8x,73916,13445,87361,0.8461,0.1539,0.1819,0.988,0.755,CALL,0.6737,,6
2026-06-30,US.NET,PUT,46.22,PUT 占比 50%; PUT 较基线 1.9x; 总量较基线 1.8x,9786,9910,19696,0.4969,0.5031,1.0127,1.933,1.772,CALL,0.4757,,6
2026-06-30,US.IBM,CALL,46.1,CALL 占比 84%; CALL 较基线 0.9x; 总量较基线 0.8x,42466,8064,50530,0.8404,0.1596,0.1899,0.928,0.843,CALL,0.7511,,6
2026-06-30,US.OPEN,CALL,45.98,CALL 占比 84%; CALL 较基线 0.9x; 总量较基线 0.9x,61081,11625,72706,0.8401,0.1599,0.1903,0.889,0.878,CALL,0.8209,,6
2026-06-30,US.IGV,PUT,45.66,PUT 占比 75%; PUT 较基线 1.2x; 总量较基线 1.0x,30774,93097,123871,0.2484,0.7516,3.0252,1.196,1.005,PUT,0.568,,6
2026-06-30,US.AAPL,CALL,45.64,CALL 占比 68%; CALL 较基线 1.4x; 总量较基线 1.2x,554096,255194,809290,0.6847,0.3153,0.4606,1.365,1.221,CALL,0.616,,6
2026-06-30,US.GLW,CALL,45.51,CALL 占比 64%; 暂无历史基线,36197,20565,56762,0.6377,0.3623,0.5681,,,,,,2
2026-06-30,US.TSM,CALL,45.13,CALL 占比 64%; CALL 较基线 1.6x; 总量较基线 1.1x,63782,35721,99503,0.641,0.359,0.56,1.577,1.145,PUT,0.473,,6
2026-06-30,US.GOOGL,CALL,44.7,CALL 占比 76%; CALL 较基线 1.0x; 总量较基线 1.0x,143911,44200,188111,0.765,0.235,0.3071,1.039,0.966,CALL,0.7106,,6
2026-06-30,US.PANW,CALL,44.7,CALL 占比 75%; CALL 较基线 1.2x; 总量较基线 0.9x,14854,5063,19917,0.7458,0.2542,0.3409,1.164,0.927,CALL,0.5746,,6
2026-06-30,US.SNOW,CALL,44.42,CALL 占比 69%; CALL 较基线 1.2x; 总量较基线 1.2x,20874,9190,30064,0.6943,0.3057,0.4403,1.219,1.15,CALL,0.6598,,6
2026-06-30,US.CRM,CALL,44.12,CALL 占比 78%; CALL 较基线 1.1x; 总量较基线 0.7x,38005,10809,48814,0.7786,0.2214,0.2844,1.108,0.687,CALL,0.5958,,6
2026-06-30,US.BBAI,CALL,43.93,CALL 占比 80%; CALL 较基线 0.8x; 总量较基线 0.9x,24733,6256,30989,0.7981,0.2019,0.2529,0.848,0.871,CALL,0.8224,,6
2026-06-30,US.ORCL,CALL,43.7,CALL 占比 62%; CALL 较基线 1.5x; 总量较基线 1.2x,99064,60576,159640,0.6205,0.3795,0.6115,1.494,1.154,PUT,0.4938,,6
2026-06-30,US.AMZN,CALL,43.54,CALL 占比 73%; CALL 较基线 1.0x; 总量较基线 1.0x,358519,130991,489510,0.7324,0.2676,0.3654,1.032,0.998,CALL,0.721,,6
2026-06-30,US.SOUN,CALL,43.41,CALL 占比 81%; CALL 较基线 0.8x; 总量较基线 0.8x,22881,5297,28178,0.812,0.188,0.2315,0.788,0.771,CALL,0.7851,,6
2026-06-30,US.META,CALL,42.42,CALL 占比 72%; CALL 较基线 1.1x; 总量较基线 0.9x,124813,49088,173901,0.7177,0.2823,0.3933,1.062,0.869,CALL,0.6384,,6
2026-06-30,US.IWM,PUT,42.25,PUT 占比 58%; PUT 较基线 1.2x; 总量较基线 1.6x,657882,912017,1569899,0.4191,0.5809,1.3863,1.207,1.56,PUT,0.7651,,6
2026-06-30,US.INTU,CALL,42.22,CALL 占比 75%; CALL 较基线 1.1x; 总量较基线 0.6x,6179,2102,8281,0.7462,0.2538,0.3402,1.121,0.568,PUT,0.448,,6
2026-06-30,US.QCOM,CALL,42.01,CALL 占比 74%; CALL 较基线 0.9x; 总量较基线 0.9x,64516,22553,87069,0.741,0.259,0.3496,0.899,0.862,CALL,0.696,,6
2026-06-30,US.SOFI,CALL,41.47,CALL 占比 77%; CALL 较基线 0.8x; 总量较基线 0.7x,172091,50408,222499,0.7734,0.2266,0.2929,0.767,0.732,CALL,0.734,,6
2026-06-30,US.TWLO,CALL,41.42,CALL 占比 64%; CALL 较基线 1.1x; 总量较基线 1.2x,2079,1151,3230,0.6437,0.3563,0.5536,1.081,1.171,CALL,0.6909,,6
2026-06-30,US.FOTO,CALL,41.12,CALL 占比 79%; CALL 较基线 0.7x; 总量较基线 0.6x,126,33,159,0.7925,0.2075,0.2619,0.727,0.6,CALL,0.661,,6
2026-06-30,US.NOK,CALL,40.76,CALL 占比 70%; CALL 较基线 0.9x; 总量较基线 0.9x,162690,68078,230768,0.705,0.295,0.4185,0.865,0.94,CALL,0.7687,,6
2026-06-30,US.CBRS,CALL,40.73,CALL 占比 82%; CALL 较基线 0.6x; 总量较基线 0.5x,23529,5190,28719,0.8193,0.1807,0.2206,0.628,0.489,CALL,0.6676,,6
2026-06-30,US.DDOG,CALL,40.19,CALL 占比 52%; CALL 较基线 1.4x; 总量较基线 1.4x,9878,9211,19089,0.5175,0.4825,0.9325,1.377,1.413,CALL,0.5479,,6
2026-06-30,US.BABA,CALL,39.83,CALL 占比 74%; CALL 较基线 0.9x; 总量较基线 0.5x,70534,25135,95669,0.7373,0.2627,0.3564,0.896,0.528,PUT,0.4826,,6
2026-06-30,US.OKLO,CALL,39.76,CALL 占比 67%; CALL 较基线 1.0x; 总量较基线 0.8x,21508,10383,31891,0.6744,0.3256,0.4828,0.97,0.838,CALL,0.5888,,6
2026-06-30,US.AVGO,CALL,39.61,CALL 占比 76%; CALL 较基线 0.7x; 总量较基线 0.6x,69017,21737,90754,0.7605,0.2395,0.315,0.68,0.626,CALL,0.6509,,6
2026-06-30,US.DRAM,CALL,39.45,CALL 占比 80%; CALL 较基线 0.6x; 总量较基线 0.5x,93789,24031,117820,0.796,0.204,0.2562,0.585,0.488,CALL,0.6598,,6
2026-06-30,US.FIG,CALL,38.81,CALL 占比 71%; CALL 较基线 0.7x; 总量较基线 0.8x,18210,7334,25544,0.7129,0.2871,0.4027,0.707,0.772,CALL,0.7768,,4
2026-06-30,US.COIN,CALL,38.63,CALL 占比 66%; CALL 较基线 1.0x; 总量较基线 0.7x,45140,22816,67956,0.6643,0.3357,0.5054,0.986,0.694,PUT,0.4648,,6
2026-06-30,US.PLTR,CALL,38.48,CALL 占比 70%; CALL 较基线 0.8x; 总量较基线 0.7x,159006,69174,228180,0.6968,0.3032,0.435,0.823,0.671,CALL,0.5877,,6
2026-06-30,US.CRWD,CALL,37.96,CALL 占比 63%; CALL 较基线 0.9x; 总量较基线 1.0x,9058,5347,14405,0.6288,0.3712,0.5903,0.875,0.968,CALL,0.6358,,6
2026-06-30,US.APLD,CALL,37.76,CALL 占比 66%; CALL 较基线 0.8x; 总量较基线 0.9x,34357,18082,52439,0.6552,0.3448,0.5263,0.772,0.897,CALL,0.7363,,6
2026-06-30,US.LITE,CALL,37.28,CALL 占比 64%; CALL 较基线 0.9x; 总量较基线 0.8x,8166,4671,12837,0.6361,0.3639,0.572,0.887,0.79,CALL,0.5518,,6
2026-06-30,US.IBIT,PUT,37.18,PUT 占比 63%; PUT 较基线 0.8x; 总量较基线 0.9x,211256,354649,565905,0.3733,0.6267,1.6788,0.801,0.949,PUT,0.735,,6
2026-06-30,US.HPE,CALL,36.62,CALL 占比 74%; CALL 较基线 0.5x; 总量较基线 0.5x,13259,4605,17864,0.7422,0.2578,0.3473,0.485,0.507,CALL,0.7381,,6
2026-06-30,US.MSTR,PUT,36.49,PUT 占比 60%; PUT 较基线 0.8x; 总量较基线 0.9x,135319,206767,342086,0.3956,0.6044,1.528,0.846,0.923,PUT,0.6467,,6
2026-06-30,US.FUTU,PUT,36.24,PUT 占比 61%; PUT 较基线 0.8x; 总量较基线 0.9x,2734,4189,6923,0.3949,0.6051,1.5322,0.802,0.937,PUT,0.6603,,6
2026-06-30,US.HOOD,CALL,36.2,CALL 占比 75%; CALL 较基线 0.4x; 总量较基线 0.4x,86463,28142,114605,0.7544,0.2456,0.3255,0.433,0.428,CALL,0.7473,,6
2026-06-30,US.NBIS,CALL,36.19,CALL 占比 54%; CALL 较基线 1.1x; 总量较基线 0.9x,63084,53729,116813,0.54,0.46,0.8517,1.112,0.949,PUT,0.4572,,6
2026-06-30,US.VST,CALL,35.88,CALL 占比 72%; CALL 较基线 0.5x; 总量较基线 0.5x,10987,4186,15173,0.7241,0.2759,0.381,0.494,0.495,CALL,0.6348,,6
2026-06-30,US.GDS,CALL,35.0,CALL 占比 78%; CALL 较基线 0.3x; 总量较基线 0.2x,501,142,643,0.7792,0.2208,0.2834,0.331,0.196,CALL,0.6116,,6
2026-06-30,US.MARA,CALL,34.26,CALL 占比 58%; CALL 较基线 0.7x; 总量较基线 0.9x,77961,56893,134854,0.5781,0.4219,0.7298,0.706,0.915,CALL,0.7251,,6
2026-06-30,US.IREN,CALL,34.22,CALL 占比 56%; CALL 较基线 1.0x; 总量较基线 0.6x,91221,72947,164168,0.5557,0.4443,0.7997,1.012,0.649,PUT,0.3854,,6
2026-06-30,US.MDB,CALL,34.03,CALL 占比 60%; CALL 较基线 0.8x; 总量较基线 0.7x,3797,2528,6325,0.6003,0.3997,0.6658,0.759,0.657,CALL,0.5011,,6
2026-06-30,US.UVXY,CALL,33.59,CALL 占比 67%; CALL 较基线 0.4x; 总量较基线 0.5x,9561,4759,14320,0.6677,0.3323,0.4978,0.449,0.548,CALL,0.81,,6
2026-06-30,US.YINN,CALL,33.53,CALL 占比 54%; CALL 较基线 0.8x; 总量较基线 0.9x,3522,2975,6497,0.5421,0.4579,0.8447,0.809,0.896,CALL,0.5921,,6
2026-06-30,US.RDDT,CALL,28.74,CALL 占比 53%; CALL 较基线 0.5x; 总量较基线 0.6x,9011,7891,16902,0.5331,0.4669,0.8757,0.469,0.61,CALL,0.6922,,6
2026-06-30,US.COHR,CALL,28.22,CALL 占比 50%; CALL 较基线 0.6x; 总量较基线 0.6x,3720,3653,7373,0.5045,0.4955,0.982,0.556,0.599,CALL,0.5437,,6
2026-06-29,US.GDS,CALL,76.88,CALL 占比 95%; CALL 较基线 3.8x; 总量较基线 1.4x,3643,184,3827,0.9519,0.0481,0.0505,3.794,1.408,CALL,0.5791,,6
2026-06-29,US.CRWD,CALL,66.5,CALL 占比 83%; CALL 较基线 2.6x; 总量较基线 2.1x,22084,4581,26665,0.8282,0.1718,0.2074,2.626,2.06,CALL,0.6135,,6
2026-06-29,US.PANW,CALL,61.89,CALL 占比 68%; CALL 较基线 2.7x; 总量较基线 2.2x,27789,12962,40751,0.6819,0.3181,0.4664,2.656,2.228,CALL,0.5691,,6
2026-06-29,US.UPST,CALL,59.43,CALL 占比 85%; CALL 较基线 1.9x; 总量较基线 1.7x,26219,4457,30676,0.8547,0.1453,0.17,1.882,1.698,CALL,0.7712,,6
2026-06-29,US.CBRS,CALL,58.19,CALL 占比 89%; CALL 较基线 1.9x; 总量较基线 1.3x,57830,7312,65142,0.8878,0.1122,0.1264,1.882,1.269,CALL,0.6569,,6
2026-06-29,US.EUV,CALL,56.18,CALL 占比 91%; CALL 较基线 1.5x; 总量较基线 1.3x,1209,115,1324,0.9131,0.0869,0.0951,1.455,1.336,CALL,0.8239,,6
2026-06-29,US.SMCI,PUT,55.93,PUT 占比 52%; PUT 较基线 3.2x; 总量较基线 1.6x,131286,143231,274517,0.4782,0.5218,1.091,3.174,1.611,CALL,0.2663,,6
2026-06-29,US.LITE,CALL,55.27,CALL 占比 70%; CALL 较基线 2.1x; 总量较基线 1.7x,17505,7518,25023,0.6996,0.3004,0.4295,2.149,1.682,CALL,0.5461,,6
2026-06-29,US.AMZN,CALL,55.14,CALL 占比 85%; CALL 较基线 1.7x; 总量较基线 1.3x,501329,91344,592673,0.8459,0.1541,0.1822,1.658,1.34,CALL,0.7069,,6
2026-06-29,US.SOUN,CALL,52.89,CALL 占比 90%; CALL 较基线 1.3x; 总量较基线 1.1x,45425,5090,50515,0.8992,0.1008,0.1121,1.269,1.129,CALL,0.7789,,6
2026-06-29,US.OPEN,CALL,52.34,CALL 占比 87%; CALL 较基线 1.3x; 总量较基线 1.2x,87412,13293,100705,0.868,0.132,0.1521,1.279,1.231,CALL,0.8262,,6
2026-06-29,US.GLW,CALL,51.18,CALL 占比 78%; 暂无历史基线,62372,17630,80002,0.7796,0.2204,0.2827,,,,,,1
2026-06-29,US.BBAI,CALL,50.59,CALL 占比 90%; CALL 较基线 1.1x; 总量较基线 1.0x,33228,3660,36888,0.9008,0.0992,0.1101,1.088,0.975,CALL,0.8091,,6
2026-06-29,US.NET,CALL,50.25,CALL 占比 67%; CALL 较基线 1.8x; 总量较基线 1.5x,10919,5380,16299,0.6699,0.3301,0.4927,1.838,1.458,CALL,0.5188,,6
2026-06-29,US.MDB,CALL,49.79,CALL 占比 62%; CALL 较基线 2.0x; 总量较基线 1.5x,8623,5295,13918,0.6196,0.3804,0.6141,1.964,1.55,PUT,0.4802,,6
2026-06-29,US.INTC,CALL,49.02,CALL 占比 79%; CALL 较基线 1.3x; 总量较基线 1.2x,347708,91202,438910,0.7922,0.2078,0.2623,1.269,1.197,CALL,0.7538,,6
2026-06-29,US.GOOGL,CALL,48.56,CALL 占比 85%; CALL 较基线 1.1x; 总量较基线 0.9x,153260,28040,181300,0.8453,0.1547,0.183,1.139,0.939,CALL,0.6948,,6
2026-06-29,US.DRAM,CALL,48.29,CALL 占比 67%; CALL 较基线 1.5x; 总量较基线 1.5x,223402,109939,333341,0.6702,0.3298,0.4921,1.527,1.544,CALL,0.6768,,6
2026-06-29,US.IBM,CALL,47.08,CALL 占比 77%; CALL 较基线 1.2x; 总量较基线 1.1x,49430,14670,64100,0.7711,0.2289,0.2968,1.168,1.149,CALL,0.744,,6
2026-06-29,US.SAP,CALL,46.98,CALL 占比 78%; CALL 较基线 1.3x; 总量较基线 0.9x,3789,1081,4870,0.778,0.222,0.2853,1.327,0.873,CALL,0.5547,,6
2026-06-29,US.NOK,CALL,46.72,CALL 占比 83%; CALL 较基线 1.0x; 总量较基线 0.9x,196617,39580,236197,0.8324,0.1676,0.2013,0.989,0.918,CALL,0.7716,,6
2026-06-29,US.DELL,CALL,46.68,CALL 占比 77%; CALL 较基线 1.2x; 总量较基线 1.0x,21159,6257,27416,0.7718,0.2282,0.2957,1.219,1.01,CALL,0.6217,,6
2026-06-29,US.AVGO,CALL,46.11,CALL 占比 74%; CALL 较基线 1.2x; 总量较基线 1.1x,112926,39483,152409,0.7409,0.2591,0.3496,1.211,1.131,CALL,0.644,,6
2026-06-29,US.CRWV,CALL,45.29,CALL 占比 67%; CALL 较基线 1.3x; 总量较基线 1.3x,99013,49054,148067,0.6687,0.3313,0.4954,1.321,1.329,CALL,0.6457,,6
2026-06-29,US.BE,CALL,44.73,CALL 占比 62%; 暂无历史基线,64862,40052,104914,0.6182,0.3818,0.6175,,,,,,0
2026-06-29,US.IWM,PUT,44.42,PUT 占比 79%; PUT 较基线 1.0x; 总量较基线 0.9x,192237,708888,901125,0.2133,0.7867,3.6876,0.95,0.892,PUT,0.7514,,6
2026-06-29,US.NOW,CALL,44.31,CALL 占比 76%; CALL 较基线 1.0x; 总量较基线 0.9x,87560,27699,115259,0.7597,0.2403,0.3163,1.046,0.927,CALL,0.6876,,6
2026-06-29,US.BABA,CALL,44.14,CALL 占比 61%; CALL 较基线 1.6x; 总量较基线 1.1x,118446,76060,194506,0.609,0.391,0.6421,1.64,1.11,PUT,0.464,,6
2026-06-29,US.MSFT,CALL,44.08,CALL 占比 84%; CALL 较基线 0.8x; 总量较基线 0.6x,212403,41246,253649,0.8374,0.1626,0.1942,0.842,0.641,CALL,0.6736,,6
2026-06-29,US.SOFI,CALL,43.33,CALL 占比 77%; CALL 较基线 0.9x; 总量较基线 0.9x,206142,62138,268280,0.7684,0.2316,0.3014,0.914,0.881,CALL,0.7355,,6
2026-06-29,US.APLD,CALL,43.22,CALL 占比 74%; CALL 较基线 0.9x; 总量较基线 1.0x,50003,17695,67698,0.7386,0.2614,0.3539,0.947,1.017,CALL,0.7558,,6
2026-06-29,US.UVXY,CALL,43.2,CALL 占比 82%; CALL 较基线 0.8x; 总量较基线 0.7x,17878,3946,21824,0.8192,0.1808,0.2207,0.75,0.738,CALL,0.8034,,6
2026-06-29,US.TEAM,CALL,42.84,CALL 占比 74%; CALL 较基线 1.0x; 总量较基线 0.9x,5236,1886,7122,0.7352,0.2648,0.3602,1.004,0.9,CALL,0.6663,,6
2026-06-29,US.MRVL,CALL,42.31,CALL 占比 81%; CALL 较基线 0.8x; 总量较基线 0.6x,82769,19684,102453,0.8079,0.1921,0.2378,0.762,0.649,CALL,0.6536,,6
2026-06-29,US.PLTR,CALL,42.29,CALL 占比 68%; CALL 较基线 1.1x; 总量较基线 1.0x,224048,104519,328567,0.6819,0.3181,0.4665,1.146,0.973,CALL,0.6004,,6
2026-06-29,US.GEV,CALL,41.54,CALL 占比 74%; CALL 较基线 0.8x; 总量较基线 0.8x,6203,2152,8355,0.7424,0.2576,0.3469,0.846,0.845,CALL,0.7231,,6
2026-06-29,US.OKLO,CALL,41.29,CALL 占比 70%; CALL 较基线 1.0x; 总量较基线 0.9x,23847,10283,34130,0.6987,0.3013,0.4312,1.016,0.869,CALL,0.6,,6
2026-06-29,US.FOTO,CALL,40.99,CALL 占比 63%; CALL 较基线 1.1x; 总量较基线 1.2x,196,116,312,0.6282,0.3718,0.5918,1.096,1.182,CALL,0.6806,,6
2026-06-29,US.COHR,CALL,40.62,CALL 占比 60%; CALL 较基线 1.3x; 总量较基线 1.1x,8958,5854,14812,0.6048,0.3952,0.6535,1.26,1.058,CALL,0.5197,,6
2026-06-29,US.TSM,CALL,40.37,CALL 占比 56%; CALL 较基线 1.4x; 总量较基线 1.1x,53553,41605,95158,0.5628,0.4372,0.7769,1.371,1.148,PUT,0.4855,,6
2026-06-29,US.ASML,CALL,40.21,CALL 占比 62%; CALL 较基线 1.1x; 总量较基线 1.0x,5671,3442,9113,0.6223,0.3777,0.6069,1.138,1.036,CALL,0.557,,6
2026-06-29,US.META,CALL,39.34,CALL 占比 81%; CALL 较基线 0.6x; 总量较基线 0.4x,72871,17385,90256,0.8074,0.1926,0.2386,0.564,0.422,CALL,0.6411,,6
2026-06-29,US.TWLO,CALL,39.24,CALL 占比 64%; CALL 较基线 1.0x; 总量较基线 1.0x,1854,1056,2910,0.6371,0.3629,0.5696,0.952,1.024,CALL,0.6824,,6
2026-06-29,US.ORCL,CALL,39.02,CALL 占比 57%; CALL 较基线 1.2x; 总量较基线 1.1x,91241,68535,159776,0.5711,0.4289,0.7511,1.19,1.11,CALL,0.5308,,6
2026-06-29,US.NVDA,CALL,38.87,CALL 占比 72%; CALL 较基线 0.8x; 总量较基线 0.7x,637255,243709,880964,0.7234,0.2766,0.3824,0.752,0.652,CALL,0.6369,,6
2026-06-29,US.TSLA,CALL,38.74,CALL 占比 66%; CALL 较基线 1.0x; 总量较基线 0.8x,543519,283732,827251,0.657,0.343,0.522,0.965,0.789,CALL,0.5635,,6
2026-06-29,US.RDDT,CALL,38.56,CALL 占比 72%; CALL 较基线 0.7x; 总量较基线 0.7x,15679,6097,21776,0.72,0.28,0.3889,0.698,0.697,CALL,0.7083,,6
2026-06-29,US.HOOD,CALL,38.5,CALL 占比 79%; CALL 较基线 0.5x; 总量较基线 0.5x,113024,29308,142332,0.7941,0.2059,0.2593,0.49,0.469,CALL,0.7548,,6
2026-06-29,US.DDOG,CALL,38.02,CALL 占比 51%; CALL 较基线 1.2x; 总量较基线 1.4x,9516,9123,18639,0.5105,0.4895,0.9587,1.171,1.372,CALL,0.596,,6
2026-06-29,US.CRCL,CALL,37.74,CALL 占比 72%; CALL 较基线 0.7x; 总量较基线 0.6x,24481,9727,34208,0.7157,0.2843,0.3973,0.696,0.59,CALL,0.5889,,6
2026-06-29,US.MSTR,PUT,37.55,PUT 占比 61%; PUT 较基线 0.9x; 总量较基线 0.9x,130647,205802,336449,0.3883,0.6117,1.5753,0.927,0.944,PUT,0.5928,,6
2026-06-29,US.MARA,CALL,37.26,CALL 占比 68%; CALL 较基线 0.7x; 总量较基线 0.7x,75942,34986,110928,0.6846,0.3154,0.4607,0.674,0.748,CALL,0.7387,,6
2026-06-29,US.FIG,CALL,36.89,CALL 占比 70%; CALL 较基线 0.6x; 总量较基线 0.7x,17023,7206,24229,0.7026,0.2974,0.4233,0.594,0.672,CALL,0.8015,,3
2026-06-29,US.HPE,CALL,36.69,CALL 占比 81%; CALL 较基线 0.3x; 总量较基线 0.3x,18789,4366,23155,0.8114,0.1886,0.2324,0.29,0.318,CALL,0.7663,,6
2026-06-29,US.CRM,CALL,36.13,CALL 占比 66%; CALL 较基线 0.8x; 总量较基线 0.6x,29303,14992,44295,0.6615,0.3385,0.5116,0.791,0.557,CALL,0.5662,,6
2026-06-29,US.AMD,CALL,36.06,CALL 占比 50%; CALL 较基线 1.0x; 总量较基线 1.3x,103261,103165,206426,0.5002,0.4998,0.9991,1.029,1.304,CALL,0.6272,,6
2026-06-29,US.IBIT,PUT,35.83,PUT 占比 60%; PUT 较基线 0.8x; 总量较基线 0.9x,212338,324837,537175,0.3953,0.6047,1.5298,0.774,0.909,PUT,0.696,,6
2026-06-29,US.IREN,CALL,35.66,CALL 占比 54%; CALL 较基线 1.2x; 总量较基线 0.8x,110791,94617,205408,0.5394,0.4606,0.854,1.179,0.776,PUT,0.3762,,6
2026-06-29,US.DUOL,CALL,35.65,CALL 占比 66%; CALL 较基线 0.6x; 总量较基线 0.7x,2301,1190,3491,0.6591,0.3409,0.5172,0.624,0.717,CALL,0.7504,,6
2026-06-29,US.AAPL,CALL,35.21,CALL 占比 68%; CALL 较基线 0.6x; 总量较基线 0.5x,244087,113330,357417,0.6829,0.3171,0.4643,0.585,0.535,CALL,0.6364,,6
